plz,wahlkreis_nr,wahlkreis_name,overlap,is_primary
14476,22,Potsdam II,0.332716,False
14478,19,Potsdam-Mittelmark III/ Potsdam III,0.326959,True
14478,20,Potsdam-Mittelmark IV,0.019122,False
14478,21,Potsdam I,0.326959,False
14478,22,Potsdam II,0.326959,False
14480,19,Potsdam-Mittelmark III/ Potsdam III,0.324522,True
14480,20,Potsdam-Mittelmark IV,0.026434,False
14480,21,Potsdam I,0.324522,False
14480,22,Potsdam II,0.324522,False
14482,19,Potsdam-Mittelmark III/ Potsdam III,0.333333,True
14482,21,Potsdam I,0.333333,False
14482,22,Potsdam II,0.333333,False
14513,20,Potsdam-Mittelmark IV,0.995832,True
14513,23,Teltow-Fläming I,0.004168,False
14532,19,Potsdam-Mittelmark III/ Potsdam III,4.3e-05,False
14532,20,Potsdam-Mittelmark IV,0.997326,True
14532,21,Potsdam I,4.3e-05,False
14532,22,Potsdam II,4.3e-05,False
14532,23,Teltow-Fläming I,0.002544,False
14542,5,Havelland I,0.000214,False
14542,16,Brandenburg an der Havel I/ Potsdam-Mittelmark I,0.00196,False
14542,18,Potsdam-Mittelmark II,0.003697,False
14542,19,Potsdam-Mittelmark III/ Potsdam III,0.993146,True
14542,21,Potsdam I,0.000492,False
14542,22,Potsdam II,0.000492,False
14547,16,Brandenburg an der Havel I/ Potsdam-Mittelmark I,0.000738,False
14547,18,Potsdam-Mittelmark II,0.998777,True
14547,19,Potsdam-Mittelmark III/ Potsdam III,3e-06,False
14547,23,Teltow-Fläming I,0.000482,False
14548,18,Potsdam-Mittelmark II,0.98123,True
14548,19,Potsdam-Mittelmark III/ Potsdam III,0.007994,False
14548,21,Potsdam I,0.005388,False
14548,22,Potsdam II,0.005388,False
14550,5,Havelland I,0.001289,False
14550,16,Brandenburg an der Havel I/ Potsdam-Mittelmark I,0.996891,True
14550,17,Brandenburg an der Havel II,0.000391,False
14550,19,Potsdam-Mittelmark III/ Potsdam III,0.001428,False
14552,18,Potsdam-Mittelmark II,0.993295,True
14552,19,Potsdam-Mittelmark III/ Potsdam III,5.8e-05,False
14552,20,Potsdam-Mittelmark IV,0.005714,False
14552,21,Potsdam I,5.8e-05,False
14552,22,Potsdam II,5.8e-05,False
14552,23,Teltow-Fläming I,0.000817,False
14554,18,Potsdam-Mittelmark II,1.0,True
14558,18,Potsdam-Mittelmark II,0.004303,False
14558,19,Potsdam-Mittelmark III/ Potsdam III,0.003192,False
14558,20,Potsdam-Mittelmark IV,0.983569,True
14558,21,Potsdam I,0.003192,False
14558,22,Potsdam II,0.003192,False
14558,23,Teltow-Fläming I,0.002551,False
14612,5,Havelland I,0.011299,False
14612,6,Havelland II,0.988701,True
14621,5,Havelland I,0.00161,False
14621,6,Havelland II,0.996633,True
14621,7,Oberhavel I,0.001757,False
14624,5,Havelland I,0.001214,False
14624,6,Havelland II,0.972863,True
14624,19,Potsdam-Mittelmark III/ Potsdam III,0.008641,False
14624,21,Potsdam I,0.008641,False
14624,22,Potsdam II,0.008641,False
14641,3,Ostprignitz-Ruppin I,0.000498,False
